stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,sa2_code21,sa2_name21,sa4_name21,geometry
G205034,"St John's College, Missenden Rd",-33.8885529994758,151.181458860344,0,117031638,Camperdown - Darlington,Sydney - City and Inner South,POINT (151.18146429148493 -33.888540313875275)
G205035,Salisbury Rd At Northwood St,-33.8911801395302,151.178918719862,0,117031638,Camperdown - Darlington,Sydney - City and Inner South,POINT (151.17892415101423 -33.891167453711155)
G205036,Salisbury Rd After Hopetoun St,-33.8917510761952,151.176699383437,0,117031638,Camperdown - Darlington,Sydney - City and Inner South,POINT (151.1767048148304 -33.89173839017317)
G205037,Salisbury Rd Before Kingston Rd,-33.8917180998991,151.173424160595,0,117031638,Camperdown - Darlington,Sydney - City and Inner South,POINT (151.17342959246173 -33.89170541357139)
G205041,"St Josephs Church, Missenden Rd",-33.8867717091604,151.179524421624,0,117031638,Camperdown - Darlington,Sydney - City and Inner South,POINT (151.1795298532807 -33.88675902336694)
G213011,Old Canterbury Rd At Edward St,-33.8954147684533,151.14136372959,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.1413691655526 -33.89540207916392)
G213013,Liverpool Rd At Gower St,-33.887242988548,151.137068002462,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13707344013386 -33.88723029880134)
G213014,Liverpool Rd Before Oaklands Av,-33.888042574013,151.135529323596,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13553476138114 -33.88802988412869)
G213015,Liverpool Rd Before Grosvenor Cres,-33.8891132967645,151.133161014924,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.133166452905 -33.88910060666722)
G213021,Parramatta Rd After Dover St,-33.889174329549,151.143665324627,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.14367076109562 -33.88916164043021)
G213028,Junction Rd After Morris St,-33.8953646825877,151.138033472456,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13803890890227 -33.895351992987855)
G213029,Junction Rd Opp Morris St,-33.8955010666752,151.137996852531,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13800228896426 -33.89548837707291)
G213030,"Summer Hill Public School, Junction Rd",-33.8952511758832,151.136050729997,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.1360561667425 -33.89523848609796)
G213031,Junction Rd Near Prospect Rd,-33.8950116761881,151.132722125971,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13272756322533 -33.89499898609131)
G213034,"Trinity Grammar School, Prospect Rd",-33.8991710803278,151.132015497413,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.13202093421174 -33.89915839019436)
G213035,Prospect Rd Opp Trinity Grammar School,-33.8996341368132,151.132178340521,0,120031395,Haberfield - Summer Hill,Sydney - Inner West,POINT (151.13218377723445 -33.89962144669818)
G2131100,Frederick St After Elizabeth St,-33.883507047833,151.120596133719,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12060157424932 -33.88349435652708)
G2131101,Frederick St At Banks St,-33.8816458318457,151.121824472849,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1218299134524 -33.88163314064101)
G2131102,Frederick St At John St,-33.8799378108168,151.123589478709,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1235949192882 -33.87992511976438)
G2131103,Frederick St At Church St,-33.879028258867,151.125187655401,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12519309587302 -33.87901556795691)
G2131104,Frederick St At Henry St,-33.8777525606256,151.127761970156,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12776741043018 -33.877739869946154)
G2131105,Milton St Opp Blackwood Av,-33.8929286026666,151.11692265865,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11692809844624 -33.89291591108494)
G2131106,Milton St Opp Somerville Av,-33.8906799998893,151.117073736267,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11707917634237 -33.89066730830594)
G2131107,Milton St At Arthur St,-33.8912427590789,151.117219668414,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.11722510839317 -33.89123006751306)
G2131108,"Yeo Park Infants School, Old Canterbury Rd",-33.9028118955851,151.1301167545,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1301221910834 -33.90279920530044)
G2131109,"Yeo Park, Old Canterbury Rd",-33.9010504911129,151.131857790181,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.13186322675074 -33.901037800977974)
G2131127,Holden St At Liverpool Rd,-33.8897672512008,151.125759465625,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12576490457843 -33.889754560419206)
G213113,Elizabeth St After Charlotte St,-33.8866252897854,151.125413477607,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1254189170304 -33.886612598949576)
G213114,Elizabeth St At Charlotte St,-33.8865568937889,151.125572233641,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12557767305083 -33.88654420296738)
G213115,Liverpool Rd At Knox St,-33.8881653185845,151.123553857469,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12355929695266 -33.88815262758642)
G213116,Liverpool Rd At Lapish Av,-33.8880776609794,151.120254468686,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1202599086539 -33.888064969673714)
G213117,"Ashfield RSL, Liverpool Rd",-33.8886180122662,151.118379007386,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1183844475502 -33.88860532078983)
G213118,Liverpool Rd Opp Ashfield RSL,-33.8884600620107,151.118252560876,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.11825800107943 -33.888447370521455)
G213119,Liverpool Rd Opp Lapish Av,-33.8882879228996,151.119357071685,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.11936251175328 -33.88827523151189)
G213120,Liverpool Rd At Cavill Av,-33.8874851160841,151.122073371333,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12207881111965 -33.887472424943496)
G213122,Victoria St After Seaview St,-33.8969234182792,151.129724308261,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12972974568888 -33.89691072791676)
G213123,Liverpool Rd At Murrell St,-33.8898903995547,151.127191535891,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12719697462288 -33.88987770890724)
G213124,"Ashfield Boys High School, Liverpool Rd",-33.8902565443545,151.129704938639,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12971037696192 -33.890243853943545)
G213125,Liverpool Rd After Elizabeth St,-33.8890551051745,151.132747655873,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13275309392097 -33.88904241503833)
G213126,Liverpool Rd Opp Oaklands Av,-33.8880297304002,151.135107356869,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13511279471632 -33.88801704047651)
G213127,Liverpool Rd At Gower St,-33.8873547091881,151.13642518619,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13643062393894 -33.88734201938239)
G213128,Parramatta Rd After Liverpool Rd,-33.8857524127818,151.137719755243,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13772519302108 -33.88573972308537)
G213130,Parramatta Rd At Chandos St,-33.8824807350281,151.132656963571,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13266240251178 -33.88246804483741)
G213131,Parramatta Rd At Bland St,-33.8802492943639,151.131760595618,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13176603498573 -33.88023660407412)
G213132,Parramatta Rd Before Frederick St,-33.8776045796908,151.13002334736,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13002878733028 -33.87759188922078)
G213133,Parramatta Rd At Earle Av,-33.8761618819157,151.128981525599,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12898696591137 -33.876149191338605)
G213136,Frederick St After Parramatta Rd,-33.877253555216,151.12920703035,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12921247048405 -33.87724086466754)
G213137,Frederick St After Henry St,-33.8782207971816,151.127233624618,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12723906490515 -33.878208106456256)
G213138,Frederick St At Church St,-33.8787463589594,151.126070683806,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12607612418935 -33.87873366812951)
G213140,Frederick St At Albert Pde,-33.8820261806698,151.121767172486,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12177261304672 -33.882013489462445)
G213141,Frederick St Before Elizabeth St,-33.8836955962683,151.120616017028,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1206214575303 -33.88368290496554)
G213143,"St Vincents College Ashfield, Alt St",-33.8839087896857,151.124202170816,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12420761077624 -33.88389609871812)
G213145,Elizabeth St At Bland St,-33.8860414381009,151.124553452287,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12455889191165 -33.88602874718095)
G213147,Orpington St At Elizabeth St,-33.887594130471,151.128225950273,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.128231389164 -33.88758143990371)
G213148,Orpington St At Chandos St,-33.8865274133821,151.129135996853,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12914143575642 -33.886514722892024)
G213149,Orpington St Opp Pembroke St,-33.8855161156757,151.131615196217,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13162063490074 -33.88550342540931)
G213150,Pembroke St At Ormond St,-33.8869956514941,151.133436832951,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1334422711759 -33.88698296140765)
G213151,"Ashfield Park, Ormond St",-33.8866304159324,151.134920882964,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.13492632102526 -33.88661772598155)
G213152,"Ashfield Bowling Club, Orpington St",-33.8845586781684,151.134367020016,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1343724584339 -33.88454598815147)
G213153,"Ashfield Park, Orpington St",-33.8853050437563,151.13253409687,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1325395354504 -33.88529235357397)
G213154,Orpington St Opp Chandos St,-33.8867372088737,151.129059693414,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12906513230027 -33.886724518378)
G213156,Liverpool Rd Opp Murrell St,-33.8901174084147,151.127407765191,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12741320386155 -33.890104717788944)
G213160,Queen St After Liverpool Rd,-33.8906681492466,151.128179822281,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12818526076725 -33.89065545869656)
G213161,Queen St At Robert St,-33.8937015892268,151.127731977887,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12773741603147 -33.89368889865635)
G213165,"The Sydney Private Hospital, Victoria St",-33.894323997689,151.129858102722,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12986354047862 -33.89431130732079)
G213167,"Allman Park, Victoria St",-33.8919393841125,151.130034681783,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.13004011983347 -33.891926693744026)
G213169,Victoria St Near Clissold St,-33.8955067654824,151.129785558625,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12979099623368 -33.89549407511574)
G213170,"Trinity Grammar School, Victoria St",-33.9004792676125,151.129550260367,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12955569734382 -33.900466577258776)
G213171,"Cardinal Freeman Village, Clissold St",-33.8957601503997,151.129484456137,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1294898937549 -33.89574746000678)
G213172,Clissold St Near Queen St,-33.8956518807397,151.127610007935,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12761544583591 -33.89563919017157)
G213174,Queen St At Seaview St,-33.8979983406792,151.127496352953,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12750179055612 -33.89798565011692)
G213175,Queen St Opp Armstrong St,-33.8999946959802,151.127344189415,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12734962677277 -33.899982005417755)
G213176,Queen St Before Hanks St,-33.9027945560536,151.127144363193,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12714980020462 -33.902781865492194)
G213178,Queen St After Hanks St,-33.9027992627887,151.127004116823,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12700955385407 -33.902786572214254)
G213179,Queen St At Armstrong St,-33.8999288859309,151.127157323012,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12716276040535 -33.8999161953506)
G213180,"Cardinal Freeman Village, Queen St",-33.8966709183286,151.127583555632,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1275889934003 -33.89665822776514)
G213181,Queen St Near Clissold St,-33.8955802779337,151.127595747521,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12760118543352 -33.89556758736373)
G213182,Palace St At Holden St,-33.8951051174927,151.124839230393,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.124844668764 -33.89509242666286)
G213183,Palace St At Allibone St,-33.8950033722984,151.122230393991,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12223583274934 -33.894990681225096)
G213184,Palace St Near Milton St,-33.894933463124,151.120552297826,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12055773683406 -33.89492077189408)
G213188,Holden St At Robert St,-33.8935743132916,151.125348847948,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12535428645086 -33.89356162249847)
G213189,Holden St At Arthur St,-33.8918071889131,151.125382467625,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1253879063595 -33.8917944981107)
G213190,Holden St After Liverpool Rd,-33.8899712561839,151.125855736989,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12586117590138 -33.889958565412684)
G213192,Holden St Opp Robert St,-33.8938064403898,151.125143953337,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.1251493918381 -33.89379374957923)
G213193,Holden St Opp Palace St,-33.8948474012735,151.125269792267,0,120031677,Ashfield - South,Sydney - Inner West,POINT (151.12527523061084 -33.89483471048192)
G213198,Elizabeth St After Bland St,-33.8860699177198,151.12424152237,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.1242469620355 -33.886057226771015)
G213199,Elizabeth St Near Alt St,-33.8852159531431,151.122569037955,0,120031676,Ashfield - North,Sydney - Inner West,POINT (151.12257447797427 -33.88520326203271)
G213211,"Burwood Girls High School, Cheltenham Rd",-33.8748722644514,151.112338019983,0,120031679,Croydon,Sydney - Inner West,POINT (151.11234346285028 -33.87485957231674)
G213215,Liverpool Rd At Devonshire St,-33.886574292857,151.1075525814,0,120031679,Croydon,Sydney - Inner West,POINT (151.10755802338807 -33.88656160035932)
G213216,Liverpool Rd Opp Brighton St,-33.8864500618154,151.109653334105,0,120031679,Croydon,Sydney - Inner West,POINT (151.1096587758088 -33.886437369512215)
G213217,Liverpool Rd At Malvern Av,-33.8863650583816,151.111118548384,0,120031679,Croydon,Sydney - Inner West,POINT (151.11112398988936 -33.8863523662141)
G213218,Liverpool Rd At Edwin St,-33.886891687846,151.113423437701,0,120031679,Croydon,Sydney - Inner West,POINT (151.11342887880582 -33.88687899589654)
G213219,Liverpool Rd At Wetherill St,-33.8878555084812,151.11531723294,0,120031679,Croydon,Sydney - Inner West,POINT (151.11532267364467 -33.88784281671466)
G213221,Parramatta Rd After Byron St,-33.8712572768329,151.12101095264,0,120031679,Croydon,Sydney - Inner West,POINT (151.1210163947492 -33.87124458547969)
G213223,Parramatta Rd At Alfred St,-33.870943497315,151.118003789567,0,120031679,Croydon,Sydney - Inner West,POINT (151.11800923214855 -33.87093080567981)
G213224,Parramatta Rd At Cheltenham Rd,-33.8700522277761,151.11340265865,0,120031679,Croydon,Sydney - Inner West,POINT (151.11340810200917 -33.870039535706674)
G213225,Dickinson Av After Thomas St,-33.8850896017497,151.113963400049,0,120031679,Croydon,Sydney - Inner West,POINT (151.11396884131744 -33.88507690983784)
G213229,Queen St Opp Webb St,-33.8760426872958,151.113982197271,0,120031679,Croydon,Sydney - Inner West,POINT (151.11398763974645 -33.87602999532226)
G213230,Queen St Near Acton St,-33.876327554656,151.11543260385,0,120031679,Croydon,Sydney - Inner West,POINT (151.1154380460797 -33.876314862819385)
G213231,Lang St After Queen St,-33.876325479946,151.118187103257,0,120031679,Croydon,Sydney - Inner West,POINT (151.11819254509265 -33.876312788365595)
G213232,"Centenary Park, Church St",-33.8753815574558,151.118930248613,0,120031679,Croydon,Sydney - Inner West,POINT (151.11893569046853 -33.875368865937915)
G213233,Church St At Croydon Rd,-33.875912888822,151.122704208222,0,120031679,Croydon,Sydney - Inner West,POINT (151.12270964946626 -33.87590019765897)
G213235,Croydon Rd At Dalmar St,-33.8741000826018,151.124906923057,0,120031679,Croydon,Sydney - Inner West,POINT (151.1249123642284 -33.874087391631036)
G213236,Croydon Rd After Sunbeam Av,-33.8745884238235,151.12458479007,0,120031679,Croydon,Sydney - Inner West,POINT (151.12459023122221 -33.87457573282619)
G213239,Croydon Rd Opp Ranger Rd,-33.8787535923144,151.121285470816,0,120031679,Croydon,Sydney - Inner West,POINT (151.1212909118834 -33.87874090103928)
G213242,Liverpool Rd At Brighton St,-33.8865428748815,151.110111546987,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11011698861276 -33.88653018262156)
G213243,Liverpool Rd Opp St James Croydon,-33.8874356946139,151.114130231441,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11413567237187 -33.887423002733996)
G213244,Liverpool Rd Before Croydon Av,-33.8866129210109,151.112059575289,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11206501662642 -33.88660022893264)
G213245,Liverpool Rd At Badminton Rd,-33.8867293834037,151.107495205016,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10750064699155 -33.88671669090178)
G213246,Croydon Rd Near Anthony St,-33.881522388454,151.119323036136,0,120031679,Croydon,Sydney - Inner West,POINT (151.11932847711407 -33.88150969701572)
G213247,Croydon Rd Opp Hunt St,-33.8799220961779,151.120293873681,0,120031679,Croydon,Sydney - Inner West,POINT (151.12029931473407 -33.87990940481873)
G213248,Croydon Rd After Queen St,-33.8771846128141,151.122128123556,0,120031679,Croydon,Sydney - Inner West,POINT (151.1221335647126 -33.87717192160639)
G213253,Queen St After Robinson St,-33.8766677381845,151.117652649762,0,120031679,Croydon,Sydney - Inner West,POINT (151.1176580916284 -33.87665504655679)
G213255,"Burwood Girls High School, Queen St",-33.8759261806205,151.112885563291,0,120031679,Croydon,Sydney - Inner West,POINT (151.11289100593902 -33.87591348854416)
G213256,Queen St At Lucas Rd,-33.8757546526858,151.111008522567,0,120031679,Croydon,Sydney - Inner West,POINT (151.1110139655066 -33.87574196043367)
G213257,Devonshire St Near Murray St,-33.8838046150602,151.108467542742,0,120031679,Croydon,Sydney - Inner West,POINT (151.10847298496932 -33.8837919226282)
G213259,Devonshire St Near Liverpool Rd,-33.8861449948758,151.107996527658,0,120031679,Croydon,Sydney - Inner West,POINT (151.10800196963987 -33.88613230241639)
G213261,Greenhills St Near Mills St,-33.8896289734332,151.112939222506,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.1129446633141 -33.88961628145789)
G213262,Greenhills St Near Liverpool Rd,-33.8871871276047,151.113210763706,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11321620480177 -33.88717443563753)
G213265,Greenhills St Near Arthur St,-33.8913738156969,151.112763813195,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11276925379488 -33.89136112371751)
G213266,Young St Before Meta St,-33.8823357189988,151.114943717436,0,120031679,Croydon,Sydney - Inner West,POINT (151.11494915893235 -33.88232302715883)
G213267,"Presbyterian Ladies College, Boundary St",-33.881079738943,151.116665808662,0,120031679,Croydon,Sydney - Inner West,POINT (151.11667125007972 -33.88106704725441)
G213269,"Presbyterian Ladies College, Young St",-33.8815761056182,151.11502602238,0,120031679,Croydon,Sydney - Inner West,POINT (151.11503146396615 -33.88156341378056)
G213313,Georges River Rd At Blenheim St,-33.8994027573572,151.091398741726,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09140418431366 -33.899390063447804)
G213319,Burwood Rd Opp Mitchell St,-33.893922185084,151.10039618702,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.1004016290509 -33.893909491972465)
G213320,Burwood Rd Opp Launcelot Av,-33.8967432909775,151.099829111741,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09983455347606 -33.896730597833006)
G213321,Burwood Rd After Launcelot Av,-33.8965950352447,151.09968153957,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09968698134603 -33.89658234208545)
G213328,Georges River Rd At Rawson St,-33.898226050945,151.096161586214,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09616702827637 -33.898213357469984)
G213329,Georges River Rd Before Burwood Rd,-33.8974834614127,151.099248702459,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09925414417827 -33.89747076821945)
G213330,Georges River Rd At Rose St,-33.8967048145848,151.102334031408,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10233947278925 -33.896692121672906)
G213331,Georges River Rd At Beaufort St,-33.8958551936343,151.105923722888,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10592916386855 -33.89584250105022)
G213332,"Croydon Park Public School, Georges River Rd",-33.89512423565,151.10919489578,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10920033638962 -33.89511154336497)
G213333,Georges River Rd Near Croydon Av,-33.8945382714809,151.111630214096,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.1116356544351 -33.89452557941824)
G213334,Greenhills St At Georges River Rd,-33.8941675787135,151.112476765355,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.1124822056224 -33.89415488672698)
G213337,Georges River Rd At Holborow St,-33.8940559540839,151.113389791036,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11339523118752 -33.89404326218152)
G213338,Georges River Rd After Watson Av,-33.8935223823623,151.116411011873,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11641645166307 -33.89350969073722)
G213339,Georges River Rd Opp Holborow St,-33.8942275952432,151.113376436367,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11338187649747 -33.894214903340774)
G213342,Georges River Rd At Clyde St,-33.8959728520404,151.106177884103,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10618332503137 -33.89596015948076)
G213343,Georges River Rd At Balmoral Av,-33.8968228404457,151.102577403357,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10258284468762 -33.89681014755727)
G213344,Georges River Rd After Burwood Rd,-33.8976885630004,151.099042430459,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09904787218042 -33.8976758697894)
G213345,Georges River Rd After McCall Av,-33.8981480109975,151.097151928896,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.0971573708269 -33.898135317614)
G213346,Georges River Rd Opp Rawson St,-33.8985818953558,151.095487092296,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09549253440747 -33.8985692018206)
G213348,Georges River Rd At Walsh Av,-33.8995431044319,151.091513510754,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09151895330643 -33.89953041053416)
G213349,Brighton Av At Wentworth St,-33.899417112196,151.107996476001,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10800191620825 -33.89940441982961)
G213350,Brighton Av Opp Queensborough Rd,-33.8975635994263,151.108188372453,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.1081938128806 -33.89755090706476)
G213351,Brighton Av At Queensborough Rd,-33.8978453395198,151.108385593748,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10839103410967 -33.89783264717858)
G213352,Queensborough Rd Near Brighton Av,-33.8980741854613,151.108547859776,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10855330008383 -33.898061493136765)
G213353,Queensborough Rd At Croydon Av,-33.8981517904692,151.110539737242,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11054517725404 -33.89813909833044)
G213354,Leith St At Croydon Av,-33.8989599506357,151.110891935486,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.11089737533948 -33.898947258535365)
G213356,Brighton Av At Albert Rd,-33.9002591156792,151.108144979779,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10815041985236 -33.90024642333252)
G213357,"Croydon Park, Brighton Av",-33.9015955555015,151.107787768323,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.10779320826882 -33.90158286313097)
G213358,Coronation Pde After Tangarra St,-33.8956657205277,151.090247519998,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09025296324998 -33.89565302648516)
G213359,Burwood Rd At Lyminge Rd,-33.9003081745518,151.09911396999,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09911941135096 -33.90029548136582)
G213360,Burwood Rd At Yandarlo St,-33.899877808628,151.099050118506,0,120031393,Croydon Park - Enfield,Sydney - Inner West,POINT (151.09905555993365 -33.89986511543306)
G213415,Liverpool Rd At Lindsay St,-33.8864432065689,151.096893831011,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.09689927454318 -33.8864305130794)
G213416,Liverpool Rd Opp St Joseph's Primary School,-33.8873933026725,151.100018424063,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.1000238670207 -33.887380609480076)
G213417,Liverpool Rd Opp Kelso St,-33.8878431378961,151.104361536495,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.10436697877049 -33.8878304451106)
G213418,Liverpool Rd After Weldon St,-33.8868028279822,151.106105049764,0,120031679,Croydon,Sydney - Inner West,POINT (151.10611049192883 -33.88679013535153)
G213419,Parramatta Rd At Lucas Rd,-33.8697673562286,151.111412289203,0,120031679,Croydon,Sydney - Inner West,POINT (151.11141773288514 -33.869754663972046)
G213420,Shaftesbury Rd At Selborne St,-33.8733266105235,151.107899752591,0,120031679,Croydon,Sydney - Inner West,POINT (151.1079051963002 -33.87331391796526)
G213422,Victoria St At Shaftesbury Rd,-33.8753981790068,151.107923556345,0,120031679,Croydon,Sydney - Inner West,POINT (151.10792899977392 -33.87538548646529)
G213423,Victoria St At Lucas Rd,-33.8756507059241,151.110074532443,0,120031679,Croydon,Sydney - Inner West,POINT (151.11007997553023 -33.87563801358439)
G213424,Victoria St At Boronia Av,-33.8757374447573,151.109635802883,0,120031679,Croydon,Sydney - Inner West,POINT (151.10964124602143 -33.87572475237739)
G213427,"Concord Oval, Parramatta Rd",-33.8693863872917,151.109060868768,0,120011383,Concord - Mortlake - Cabarita,Sydney - Inner West,POINT (151.1090663128376 -33.869373694813795)
G213428,Railway Pde Before Burleigh St,-33.8778155931188,151.10568462018,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.10569006360632 -33.87780290038603)
G213430,Shaftesbury Rd At Meryla St,-33.8728512702365,151.107833733454,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.10783917723614 -33.87283857766878)
G213431,Burwood Rd At Esher Lane,-33.869521744264,151.105276026299,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.1052814708922 -33.86950905143512)
G213435,Burwood Rd After Belmore St,-33.8792887650901,151.103389483324,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.1033949268821 -33.879276072154276)
G213436,Clarence St Near Burwood Rd,-33.8802354934956,151.103370060585,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.10337550401934 -33.880222800564596)
G213437,"Club Burwood RSL, Clarence St",-33.8805784032255,151.106054832094,0,120031678,Burwood (NSW),Sydney - Inner West,POINT (151.10606027509806 -33.880565710546534)
